有價證券代號及名稱,國際證券辨識號碼(ISIN,Code),上市日,市場別,產業別,CFICode,
55394,健策統一97購01,TW20Z0553947,1/10/2020,上市,RWSCCA,,
55395,泰鼎統一97購01,TW20Z0553954,1/10/2020,上市,RWSCCA,,
55396,瑞儀統一97購01,TW20Z0553962,1/10/2020,上市,RWSCCA,,
55397,超眾統一97購02,TW20Z0553970,1/10/2020,上市,RWSCCA,,
55398,超眾統一97購03,TW20Z0553988,1/10/2020,上市,RWSCCA,,
55399,超眾統一99購01,TW20Z0553996,1/10/2020,上市,RWSCCA,,
05539P,鎧勝永豐96售01,TW19Z05539P6,12/4/2019,上市,RWSCPE,,
55400,緯穎統一97購01,TW20Z0554002,1/10/2020,上市,RWSCCA,,
55401,亞光元富9A購01,TW20Z0554010,1/10/2020,上市,RWSCCA,,
55402,正文元富97購02,TW20Z0554028,1/10/2020,上市,RWSCCA,,
55403,泰鼎元富97購01,TW20Z0554036,1/10/2020,上市,RWSCCA,,
55404,超眾元富97購01,TW20Z0554044,1/10/2020,上市,RWSCCA,,
55405,華泰國泰98購01,TW20Z0554051,1/10/2020,上市,RWSCCA,,
55406,大毅國泰99購01,TW20Z0554069,1/10/2020,上市,RWSCCA,,
55407,祥碩國泰98購01,TW20Z0554077,1/10/2020,上市,RWSCCA,,
55408,力成國泰98購01,TW20Z0554085,1/10/2020,上市,RWSCCA,,
55409,元黃金富邦01購01,TW20Z0554093,1/10/2020,上市,RWBCCA,,
05540P,亞德客凱基96售01,TW19Z05540P4,12/4/2019,上市,RWSCPE,,
55410,元油反富邦9A購01,TW20Z0554101,1/10/2020,上市,RWBCCA,,
55411,國巨富邦9A購02,TW20Z0554119,1/10/2020,上市,RWSCCA,,
55412,旺宏富邦99購01,TW20Z0554127,1/10/2020,上市,RWSCCA,,
55413,全新富邦98購01,TW20Z0554135,1/10/2020,上市,RWSCCA,,
55414,奇力新富邦9B購01,TW20Z0554143,1/10/2020,上市,RWSCCA,,
55415,禾伸堂富邦9B購01,TW20Z0554150,1/10/2020,上市,RWSCCA,,
55416,欣興富邦98購01,TW20Z0554168,1/10/2020,上市,RWSCCA,,
55417,健策富邦98購02,TW20Z0554176,1/10/2020,上市,RWSCCA,,
55418,華通永豐97購01,TW20Z0554184,1/10/2020,上市,RWSCCA,,
55419,國巨永豐97購03,TW20Z0554192,1/10/2020,上市,RWSCCA,,
05541P,鴻海統一96售08,TW19Z05541P2,12/4/2019,上市,RWSCPE,,
55420,欣興永豐98購01,TW20Z0554200,1/10/2020,上市,RWSCCA,,
55421,玉晶光永豐98購04,TW20Z0554218,1/10/2020,上市,RWSCCA,,
55422,康控永豐97購01,TW20Z0554226,1/10/2020,上市,RWSCCA,,
55423,亞光亞東99購01,TW20Z0554234,1/13/2020,上市,RWSCCA,,
55424,聚陽群益98購01,TW20Z0554242,1/13/2020,上市,RWSCCA,,
55425,聚陽群益99購01,TW20Z0554259,1/13/2020,上市,RWSCCA,,
55426,旺宏群益99購02,TW20Z0554267,1/13/2020,上市,RWSCCA,,
55427,技嘉群益98購01,TW20Z0554275,1/13/2020,上市,RWSCCA,,
55428,友達群益9C購01,TW20Z0554283,1/13/2020,上市,RWSCCA,,
55429,華新科群益99購01,TW20Z0554291,1/13/2020,上市,RWSCCA,,
05542P,滬深2X元富96售01,TW19Z05542P0,12/4/2019,上市,RWBCPE,,
55430,宏達電群益97購01,TW20Z0554309,1/13/2020,上市,RWSCCA,,
55431,和鑫群益98購01,TW20Z0554317,1/13/2020,上市,RWSCCA,,
55432,臻鼎群益97購02,TW20Z0554325,1/13/2020,上市,RWSCCA,,
55433,嘉聯益群益99購01,TW20Z0554333,1/13/2020,上市,RWSCCA,,
55434,樺漢群益97購01,TW20Z0554341,1/13/2020,上市,RWSCCA,,
55435,佳世達中信99購01,TW20Z0554358,1/13/2020,上市,RWSCCE,,
55436,晶豪科中信99購01,TW20Z0554366,1/13/2020,上市,RWSCCE,,
55437,禾伸堂中信99購01,TW20Z0554374,1/13/2020,上市,RWSCCE,,
55438,鴻海國票98購01,TW20Z0554382,1/13/2020,上市,RWSCCA,,
55439,台表科國票98購02,TW20Z0554390,1/13/2020,上市,RWSCCA,,
05543P,鴻海元富96售04,TW19Z05543P8,12/4/2019,上市,RWSCPE,,
55440,矽力國票98購01,TW20Z0554408,1/13/2020,上市,RWSCCA,,
55441,緯穎國票98購01,TW20Z0554416,1/13/2020,上市,RWSCCA,,
55442,矽創國票98購02,TW20Z0554424,1/13/2020,上市,RWSCCA,,
55443,台虹國票98購01,TW20Z0554432,1/13/2020,上市,RWSCCA,,
55444,致新台新97購01,TW20Z0554440,1/13/2020,上市,RWSCCE,,
55445,旺宏統一99購01,TW20Z0554457,1/13/2020,上市,RWSCCA,,
55446,奇力新統一9A購01,TW20Z0554465,1/13/2020,上市,RWSCCA,,
55447,華新科統一97購04,TW20Z0554473,1/13/2020,上市,RWSCCA,,
55448,健策統一97購02,TW20Z0554481,1/13/2020,上市,RWSCCA,,
55449,超眾統一9A購01,TW20Z0554499,1/13/2020,上市,RWSCCA,,
05544P,台表科元富96售01,TW19Z05544P6,12/4/2019,上市,RWSCPE,,
55450,台積電元富97購01,TW20Z0554507,1/13/2020,上市,RWSCCA,,
55451,台積電元富97購02,TW20Z0554515,1/13/2020,上市,RWSCCA,,
55452,台積電元富97購03,TW20Z0554523,1/13/2020,上市,RWSCCA,,
55453,華邦電元富97購01,TW20Z0554531,1/13/2020,上市,RWSCCA,,
55454,華邦電元富97購02,TW20Z0554549,1/13/2020,上市,RWSCCA,,
55455,健策國泰98購02,TW20Z0554556,1/13/2020,上市,RWSCCA,,
55456,上銀富邦99購01,TW20Z0554564,1/13/2020,上市,RWSCCA,,
55457,聚陽永豐97購01,TW20Z0554572,1/13/2020,上市,RWSCCA,,
55458,燿華永豐98購01,TW20Z0554580,1/13/2020,上市,RWSCCA,,
55459,建準永豐97購03,TW20Z0554598,1/13/2020,上市,RWSCCA,,
05545P,台表科國泰98售01,TW19Z05545P3,12/4/2019,上市,RWSCPE,,
55460,華擎永豐97購01,TW20Z0554606,1/13/2020,上市,RWSCCA,,
55461,TPK永豐97購01,TW20Z0554614,1/13/2020,上市,RWSCCA,,
55462,華邦電日盛97購01,TW20Z0554622,1/13/2020,上市,RWSCCA,,
55463,國喬凱基97購01,TW20Z0554630,1/13/2020,上市,RWSCCA,,
55464,聚陽凱基97購01,TW20Z0554648,1/13/2020,上市,RWSCCA,,
55465,和大凱基97購03,TW20Z0554655,1/13/2020,上市,RWSCCA,,
55466,台達電凱基97購03,TW20Z0554663,1/13/2020,上市,RWSCCA,,
55467,國巨凱基97購05,TW20Z0554671,1/13/2020,上市,RWSCCA,,
55468,智邦凱基97購04,TW20Z0554689,1/13/2020,上市,RWSCCA,,
55469,台光電凱基97購01,TW20Z0554697,1/13/2020,上市,RWSCCA,,
05546P,全新元大97售01,TW19Z05546P1,12/4/2019,上市,RWSCPE,,
55470,南亞科凱基97購01,TW20Z0554705,1/13/2020,上市,RWSCCA,,
55471,聯發科凱基97購04,TW20Z0554713,1/13/2020,上市,RWSCCA,,
55472,大立光凱基97購07,TW20Z0554721,1/13/2020,上市,RWSCCA,,
55473,禾伸堂凱基97購01,TW20Z0554739,1/13/2020,上市,RWSCCA,,
55474,欣興凱基97購05,TW20Z0554747,1/13/2020,上市,RWSCCA,,
55475,臻鼎凱基97購02,TW20Z0554754,1/13/2020,上市,RWSCCA,,
55476,台郡凱基97購02,TW20Z0554762,1/13/2020,上市,RWSCCA,,
55477,同欣電凱基98購01,TW20Z0554770,1/13/2020,上市,RWSCCA,,
55478,訊芯凱基97購01,TW20Z0554788,1/13/2020,上市,RWSCCA,,
55479,GIS凱基97購04,TW20Z0554796,1/13/2020,上市,RWSCCA,,
05547P,群創元大96售03,TW19Z05547P9,12/4/2019,上市,RWSCPE,,
55480,元上證元大97購02,TW20Z0554804,1/13/2020,上市,RWBCCA,,
55481,聚陽元大97購01,TW20Z0554812,1/13/2020,上市,RWSCCA,,
55482,聚陽元大97購02,TW20Z0554820,1/13/2020,上市,RWSCCA,,
55483,和大元大97購03,TW20Z0554838,1/13/2020,上市,RWSCCA,,
55484,華通元大97購04,TW20Z0554846,1/13/2020,上市,RWSCCA,,
55485,國巨元大97購09,TW20Z0554853,1/13/2020,上市,RWSCCA,,
55486,國巨元大98購06,TW20Z0554861,1/13/2020,上市,RWSCCA,,
55487,國巨元大98購07,TW20Z0554879,1/13/2020,上市,RWSCCA,,
55488,華邦電元大98購01,TW20Z0554887,1/13/2020,上市,RWSCCA,,
55489,瑞昱元大97購02,TW20Z0554895,1/13/2020,上市,RWSCCA,,
05548P,臺股指元大96售02,TW19Z05548P7,12/4/2019,上市,RWICPE,,
55490,台光電元大97購01,TW20Z0554903,1/13/2020,上市,RWSCCA,,
55491,奇力新元大98購03,TW20Z0554911,1/13/2020,上市,RWSCCA,,
55492,華新科元大97購08,TW20Z0554929,1/13/2020,上市,RWSCCA,,
55493,華新科元大97購09,TW20Z0554937,1/13/2020,上市,RWSCCA,,
55494,華新科元大98購01,TW20Z0554945,1/13/2020,上市,RWSCCA,,
55495,長榮航元大97購01,TW20Z0554952,1/13/2020,上市,RWSCCA,,
55496,高鐵元大97購02,TW20Z0554960,1/13/2020,上市,RWSCCA,,
55497,開發金元大97購01,TW20Z0554978,1/13/2020,上市,RWSCCA,,
55498,大立光元大97購07,TW20Z0554986,1/13/2020,上市,RWSCCA,,
55499,大立光元大98購05,TW20Z0554994,1/13/2020,上市,RWSCCA,,
05549P,臺股指元大96售03,TW19Z05549P5,12/4/2019,上市,RWICPE,,
55500,京鼎元大97購04,TW20Z0555009,1/13/2020,上市,RWSCCA,,
55501,創意元大97購01,TW20Z0555017,1/13/2020,上市,RWSCCA,,
55502,群創元大9C購03,TW20Z0555025,1/13/2020,上市,RWSCCA,,
55503,健策元大98購05,TW20Z0555033,1/13/2020,上市,RWSCCA,,
55504,貿聯元大98購04,TW20Z0555041,1/13/2020,上市,RWSCCA,,
55505,新唐元大97購02,TW20Z0555058,1/13/2020,上市,RWSCCA,,
55506,台郡元大99購02,TW20Z0555066,1/13/2020,上市,RWSCCA,,
55507,樺漢元大98購02,TW20Z0555074,1/13/2020,上市,RWSCCA,,
55508,矽力元大97購01,TW20Z0555082,1/13/2020,上市,RWSCCA,,
55509,訊芯元大97購03,TW20Z0555090,1/13/2020,上市,RWSCCA,,
05550P,臺股指元大96售07,TW19Z05550P3,12/4/2019,上市,RWICPE,,
55510,GIS元大97購03,TW20Z0555108,1/13/2020,上市,RWSCCA,,
55511,大立光兆豐97購02,TW20Z0555116,1/14/2020,上市,RWSCCA,,
55512,聯詠兆豐97購01,TW20Z0555124,1/14/2020,上市,RWSCCA,,
55513,旺宏亞東98購01,TW20Z0555132,1/14/2020,上市,RWSCCA,,
55514,亞光麥證97購01,TW20Z0555140,1/14/2020,上市,RWSCCE,,
55515,聚陽中信9A購01,TW20Z0555157,1/14/2020,上市,RWSCCE,,
55516,上銀中信97購01,TW20Z0555165,1/14/2020,上市,RWSCCE,,
55517,國巨中信97購03,TW20Z0555173,1/14/2020,上市,RWSCCE,,
55518,華新科中信99購01,TW20Z0555181,1/14/2020,上市,RWSCCE,,
55519,茂林中信99購01,TW20Z0555199,1/14/2020,上市,RWSCCE,,
05551P,電子類元大96售01,TW19Z05551P1,12/4/2019,上市,RWICPE,,
55520,矽力中信97購02,TW20Z0555207,1/14/2020,上市,RWSCCE,,
55521,S&P反1群益01購01,TW20Z0555215,1/14/2020,上市,RWBCCA,,
55522,道瓊反群益01購01,TW20Z0555223,1/14/2020,上市,RWBCCA,,
55523,道瓊銀群益9A購01,TW20Z0555231,1/14/2020,上市,RWBCCA,,
55524,鴻海群益98購01,TW20Z0555249,1/14/2020,上市,RWSCCA,,
55525,國巨群益98購05,TW20Z0555256,1/14/2020,上市,RWSCCA,,
55526,台積電群益97購02,TW20Z0555264,1/14/2020,上市,RWSCCA,,
55527,旺宏群益99購03,TW20Z0555272,1/14/2020,上市,RWSCCA,,
55528,華邦電群益97購01,TW20Z0555280,1/14/2020,上市,RWSCCA,,
55529,華邦電群益97購02,TW20Z0555298,1/14/2020,上市,RWSCCA,,
05552P,聯詠群益96售01,TW19Z05552P9,12/4/2019,上市,RWSCPE,,
55530,聯發科群益98購01,TW20Z0555306,1/14/2020,上市,RWSCCA,,
55531,華新科群益98購03,TW20Z0555314,1/14/2020,上市,RWSCCA,,
55532,中工群益98購01,TW20Z0555322,1/14/2020,上市,RWSCCA,,
55533,大立光群益97購03,TW20Z0555330,1/14/2020,上市,RWSCCA,,
55534,晶技群益97購03,TW20Z0555348,1/14/2020,上市,RWSCCA,,
55535,緯創群益98購01,TW20Z0555355,1/14/2020,上市,RWSCCA,,
55536,嘉聯益群益99購02,TW20Z0555363,1/14/2020,上市,RWSCCA,,
55537,康友群益97購03,TW20Z0555371,1/14/2020,上市,RWSCCA,,
55538,鴻海日盛97購04,TW20Z0555389,1/14/2020,上市,RWSCCA,,
55539,億光台新97購01,TW20Z0555397,1/14/2020,上市,RWSCCE,,
05553P,智原群益96售01,TW19Z05553P7,12/4/2019,上市,RWSCPE,,
55540,京鼎台新97購01,TW20Z0555405,1/14/2020,上市,RWSCCE,,
55541,聚陽凱基98購01,TW20Z0555413,1/14/2020,上市,RWSCCA,,
55542,亞德客凱基97購01,TW20Z0555421,1/14/2020,上市,RWSCCA,,
55543,為升凱基97購01,TW20Z0555439,1/14/2020,上市,RWSCCA,,
55544,鴻海凱基97購05,TW20Z0555447,1/14/2020,上市,RWSCCA,,
55545,國巨凱基97購06,TW20Z0555454,1/14/2020,上市,RWSCCA,,
55546,台積電凱基97購12,TW20Z0555462,1/14/2020,上市,RWSCCA,,
55547,台積電凱基97購13,TW20Z0555470,1/14/2020,上市,RWSCCA,,
55548,旺宏凱基97購02,TW20Z0555488,1/14/2020,上市,RWSCCA,,
55549,旺宏凱基97購03,TW20Z0555496,1/14/2020,上市,RWSCCA,,
05554P,群創群益96售02,TW19Z05554P5,12/4/2019,上市,RWSCPE,,
55550,華邦電凱基97購03,TW20Z0555504,1/14/2020,上市,RWSCCA,,
55551,致茂凱基98購01,TW20Z0555512,1/14/2020,上市,RWSCCA,,
55552,瑞昱凱基97購02,TW20Z0555520,1/14/2020,上市,RWSCCA,,
55553,聯發科凱基97購05,TW20Z0555538,1/14/2020,上市,RWSCCA,,
55554,聯發科凱基97購06,TW20Z0555546,1/14/2020,上市,RWSCCA,,
55555,全新凱基9A購01,TW20Z0555553,1/14/2020,上市,RWSCCA,,
55556,奇力新凱基98購03,TW20Z0555561,1/14/2020,上市,RWSCCA,,
55557,華新科凱基97購01,TW20Z0555579,1/14/2020,上市,RWSCCA,,
55558,大立光凱基97購08,TW20Z0555587,1/14/2020,上市,RWSCCA,,
55559,大立光凱基97購09,TW20Z0555595,1/14/2020,上市,RWSCCA,,
05555P,健策群益98售01,TW19Z05555P2,12/4/2019,上市,RWSCPE,,
55560,大立光凱基97購10,TW20Z0555603,1/14/2020,上市,RWSCCA,,
55561,奇鋐凱基97購01,TW20Z0555611,1/14/2020,上市,RWSCCA,,
55562,欣興凱基97購06,TW20Z0555629,1/14/2020,上市,RWSCCA,,
55563,智易凱基97購02,TW20Z0555637,1/14/2020,上市,RWSCCA,,
55564,茂林凱基98購01,TW20Z0555645,1/14/2020,上市,RWSCCA,,
55565,祥碩凱基97購01,TW20Z0555652,1/14/2020,上市,RWSCCA,,
55566,台表科凱基97購03,TW20Z0555660,1/14/2020,上市,RWSCCA,,
55567,訊芯凱基98購02,TW20Z0555678,1/14/2020,上市,RWSCCA,,
55568,緯穎凱基97購02,TW20Z0555686,1/14/2020,上市,RWSCCA,,
55569,聚陽統一98購01,TW20Z0555694,1/14/2020,上市,RWSCCA,,
05556P,全新國票96售04,TW19Z05556P0,12/5/2019,上市,RWSCPE,,
55570,華通統一98購03,TW20Z0555702,1/14/2020,上市,RWSCCA,,
55571,鴻海統一97購03,TW20Z0555710,1/14/2020,上市,RWSCCA,,
55572,鴻海統一98購04,TW20Z0555728,1/14/2020,上市,RWSCCA,,
55573,國巨統一97購06,TW20Z0555736,1/14/2020,上市,RWSCCA,,
55574,美律統一97購01,TW20Z0555744,1/14/2020,上市,RWSCCA,,
55575,華新科統一98購01,TW20Z0555751,1/14/2020,上市,RWSCCA,,
55576,嘉晶統一98購01,TW20Z0555769,1/14/2020,上市,RWSCCA,,
55577,晶技統一97購02,TW20Z0555777,1/14/2020,上市,RWSCCA,,
55578,群創統一98購03,TW20Z0555785,1/14/2020,上市,RWSCCA,,
55579,健策統一9A購01,TW20Z0555793,1/14/2020,上市,RWSCCA,,
05557P,S&P500中信96售02,TW19Z05557P8,12/5/2019,上市,RWBCPE,,
55580,南茂統一97購01,TW20Z0555801,1/14/2020,上市,RWSCCA,,
55581,和大元大97購04,TW20Z0555819,1/14/2020,上市,RWSCCA,,
55582,亞德客元大97購01,TW20Z0555827,1/14/2020,上市,RWSCCA,,
55583,國巨元大97購10,TW20Z0555835,1/14/2020,上市,RWSCCA,,
55584,國巨元大97購11,TW20Z0555843,1/14/2020,上市,RWSCCA,,
55585,國巨元大98購08,TW20Z0555850,1/14/2020,上市,RWSCCA,,
55586,旺宏元大98購06,TW20Z0555868,1/14/2020,上市,RWSCCA,,
55587,智邦元大97購02,TW20Z0555876,1/14/2020,上市,RWSCCA,,
55588,瑞昱元大97購03,TW20Z0555884,1/14/2020,上市,RWSCCA,,
55589,台光電元大98購04,TW20Z0555892,1/14/2020,上市,RWSCCA,,
05558P,鴻海麥證96售01,TW19Z05558P6,12/5/2019,上市,RWSCPE,,
55590,聯發科元大98購02,TW20Z0555900,1/14/2020,上市,RWSCCA,,
55591,全新元大98購01,TW20Z0555918,1/14/2020,上市,RWSCCA,,
55592,奇力新元大97購07,TW20Z0555926,1/14/2020,上市,RWSCCA,,
55593,華新科元大97購10,TW20Z0555934,1/14/2020,上市,RWSCCA,,
55594,華新科元大98購02,TW20Z0555942,1/14/2020,上市,RWSCCA,,
55595,宏達電元大98購02,TW20Z0555959,1/14/2020,上市,RWSCCA,,
55596,新光金元大9B購02,TW20Z0555967,1/14/2020,上市,RWSCCA,,
55597,禾伸堂元大98購02,TW20Z0555975,1/14/2020,上市,RWSCCA,,
55598,欣興元大97購03,TW20Z0555983,1/14/2020,上市,RWSCCA,,
55599,TPK元大97購01,TW20Z0555991,1/14/2020,上市,RWSCCA,,
05559P,臺股指麥證96售01,TW19Z05559P4,12/5/2019,上市,RWICPE,,
55600,致伸元大97購02,TW20Z0556007,1/14/2020,上市,RWSCCA,,
55601,茂林元大97購03,TW20Z0556015,1/14/2020,上市,RWSCCA,,
55602,康控元大97購03,TW20Z0556023,1/14/2020,上市,RWSCCA,,
55603,超眾元大97購04,TW20Z0556031,1/14/2020,上市,RWSCCA,,
55604,訊芯元大98購02,TW20Z0556049,1/14/2020,上市,RWSCCA,,
55605,緯穎元大97購02,TW20Z0556056,1/14/2020,上市,RWSCCA,,
55606,矽創元大97購01,TW20Z0556064,1/14/2020,上市,RWSCCA,,
55607,華通康和97購01,TW20Z0556072,1/14/2020,上市,RWSCCA,,
55608,華邦電康和97購01,TW20Z0556080,1/14/2020,上市,RWSCCA,,
55609,旺宏國票99購01,TW20Z0556098,1/14/2020,上市,RWSCCA,,
05560P,友達兆豐96售01,TW19Z05560P2,12/5/2019,上市,RWSCPE,,
55610,光磊國票98購01,TW20Z0556106,1/14/2020,上市,RWSCCA,,
55611,燿華國票98購02,TW20Z0556114,1/14/2020,上市,RWSCCA,,
55612,台光電國票97購04,TW20Z0556122,1/14/2020,上市,RWSCCA,,
55613,全新國票98購01,TW20Z0556130,1/14/2020,上市,RWSCCA,,
55614,華新科國票97購02,TW20Z0556148,1/14/2020,上市,RWSCCA,,
55615,宏達電國票99購02,TW20Z0556155,1/14/2020,上市,RWSCCA,,
55616,智原國票97購03,TW20Z0556163,1/14/2020,上市,RWSCCA,,
55617,TPK國票98購04,TW20Z0556171,1/14/2020,上市,RWSCCA,,
55618,麗豐國票98購01,TW20Z0556189,1/14/2020,上市,RWSCCA,,
55619,同欣電國票98購02,TW20Z0556197,1/14/2020,上市,RWSCCA,,
05561P,大立光兆豐96售02,TW19Z05561P0,12/5/2019,上市,RWSCPE,,
55620,樺漢國票98購01,TW20Z0556205,1/14/2020,上市,RWSCCA,,
55621,國巨國泰98購03,TW20Z0556213,1/14/2020,上市,RWSCCA,,
55622,群創國泰99購01,TW20Z0556221,1/14/2020,上市,RWSCCA,,
55623,貿聯國泰99購01,TW20Z0556239,1/14/2020,上市,RWSCCA,,
55624,聯發科富邦99購07,TW20Z0556247,1/14/2020,上市,RWSCCA,,
55625,亞光富邦98購01,TW20Z0556254,1/14/2020,上市,RWSCCA,,
55626,力山永豐97購01,TW20Z0556262,1/14/2020,上市,RWSCCA,,
55627,亞德客永豐97購02,TW20Z0556270,1/14/2020,上市,RWSCCA,,
55628,旺宏永豐97購01,TW20Z0556288,1/14/2020,上市,RWSCCA,,
55629,華新科永豐97購04,TW20Z0556296,1/14/2020,上市,RWSCCA,,
05562P,鴻海元大96售16,TW19Z05562P8,12/5/2019,上市,RWSCPE,,
55630,聯詠永豐97購02,TW20Z0556304,1/14/2020,上市,RWSCCA,,
55631,創意永豐98購01,TW20Z0556312,1/14/2020,上市,RWSCCA,,
55632,群創永豐98購01,TW20Z0556320,1/14/2020,上市,RWSCCA,,
55633,牧德永豐97購02,TW20Z0556338,1/14/2020,上市,RWSCCA,,
55634,訊芯永豐97購02,TW20Z0556346,1/14/2020,上市,RWSCCA,,
55635,緯穎永豐97購01,TW20Z0556353,1/14/2020,上市,RWSCCA,,
55636,元油反元富97購02,TW20Z0556361,1/14/2020,上市,RWBCCA,,
55637,亞德客元富97購01,TW20Z0556379,1/14/2020,上市,RWSCCA,,
55638,上銀元富97購01,TW20Z0556387,1/14/2020,上市,RWSCCA,,
55639,上銀元富97購02,TW20Z0556395,1/14/2020,上市,RWSCCA,,
05563P,台積電元大97售07,TW19Z05563P6,12/5/2019,上市,RWSCPE,,
55640,鴻海元富97購03,TW20Z0556403,1/14/2020,上市,RWSCCA,,
55641,鴻海元富97購04,TW20Z0556411,1/14/2020,上市,RWSCCA,,
55642,廣宇元富97購01,TW20Z0556429,1/14/2020,上市,RWSCCA,,
55643,宏碁元富97購01,TW20Z0556437,1/14/2020,上市,RWSCCA,,
55644,致茂元富97購01,TW20Z0556445,1/14/2020,上市,RWSCCA,,
55645,技嘉元富97購01,TW20Z0556452,1/14/2020,上市,RWSCCA,,
55646,漢唐元富97購01,TW20Z0556460,1/14/2020,上市,RWSCCA,,
55647,義隆元富97購01,TW20Z0556478,1/14/2020,上市,RWSCCA,,
55648,可成元富97購01,TW20Z0556486,1/14/2020,上市,RWSCCA,,
55649,華新科元富97購03,TW20Z0556494,1/14/2020,上市,RWSCCA,,
05564P,玉晶光元大97售02,TW19Z05564P4,12/5/2019,上市,RWSCPE,,
55650,華新科元富98購01,TW20Z0556502,1/14/2020,上市,RWSCCA,,
55651,富邦金元富97購01,TW20Z0556510,1/14/2020,上市,RWSCCA,,
55652,聯詠元富01購01,TW20Z0556528,1/14/2020,上市,RWSCCA,,
55653,聯詠元富01購02,TW20Z0556536,1/14/2020,上市,RWSCCA,,
55654,景碩元富97購01,TW20Z0556544,1/14/2020,上市,RWSCCA,,
55655,群創元富99購07,TW20Z0556551,1/14/2020,上市,RWSCCA,,
55656,新唐元富97購01,TW20Z0556569,1/14/2020,上市,RWSCCA,,
55657,超眾元富97購02,TW20Z0556577,1/14/2020,上市,RWSCCA,,
55658,南電元富97購01,TW20Z0556585,1/14/2020,上市,RWSCCA,,
55659,百和元富97購01,TW20Z0556593,1/14/2020,上市,RWSCCA,,
05565P,鎧勝元大96售01,TW19Z05565P1,12/5/2019,上市,RWSCPE,,
55660,台光電兆豐97購01,TW20Z0556601,1/15/2020,上市,RWSCCA,,
55661,亞德客中信98購01,TW20Z0556619,1/15/2020,上市,RWSCCE,,
55662,上銀中信99購01,TW20Z0556627,1/15/2020,上市,RWSCCE,,
55663,崇越中信97購01,TW20Z0556635,1/15/2020,上市,RWSCCE,,
55664,和大群益98購02,TW20Z0556643,1/15/2020,上市,RWSCCA,,
55665,亞德客群益97購01,TW20Z0556650,1/15/2020,上市,RWSCCA,,
55666,鴻海群益97購05,TW20Z0556668,1/15/2020,上市,RWSCCA,,
55667,致茂群益98購01,TW20Z0556676,1/15/2020,上市,RWSCCA,,
55668,欣興群益97購01,TW20Z0556684,1/15/2020,上市,RWSCCA,,
55669,緯穎群益97購02,TW20Z0556692,1/15/2020,上市,RWSCCA,,
05566P,景碩永豐96售01,TW19Z05566P9,12/5/2019,上市,RWSCPE,,
55670,矽創群益98購02,TW20Z0556700,1/15/2020,上市,RWSCCA,,
55671,世紀鋼群益97購01,TW20Z0556718,1/15/2020,上市,RWSCCA,,
55672,國巨日盛97購02,TW20Z0556726,1/15/2020,上市,RWSCCA,,
55673,旺宏日盛97購01,TW20Z0556734,1/15/2020,上市,RWSCCA,,
55674,南港康和97購02,TW20Z0556742,1/15/2020,上市,RWSCCA,,
55675,亞德客凱基97購02,TW20Z0556759,1/15/2020,上市,RWSCCA,,
55676,亞德客凱基97購03,TW20Z0556767,1/15/2020,上市,RWSCCA,,
55677,喬山凱基97購01,TW20Z0556775,1/15/2020,上市,RWSCCA,,
55678,上銀凱基97購02,TW20Z0556783,1/15/2020,上市,RWSCCA,,
55679,華通凱基99購01,TW20Z0556791,1/15/2020,上市,RWSCCA,,
05567P,致伸群益96售01,TW19Z05567P7,12/5/2019,上市,RWSCPE,,
55680,美律凱基99購01,TW20Z0556809,1/15/2020,上市,RWSCCA,,
55681,奇鋐凱基98購03,TW20Z0556817,1/15/2020,上市,RWSCCA,,
55682,智原凱基98購02,TW20Z0556825,1/15/2020,上市,RWSCCA,,
55683,晶技凱基99購01,TW20Z0556833,1/15/2020,上市,RWSCCA,,
55684,京鼎凱基97購01,TW20Z0556841,1/15/2020,上市,RWSCCA,,
55685,日月光凱基97購02,TW20Z0556858,1/15/2020,上市,RWSCCA,,
55686,致伸凱基97購02,TW20Z0556866,1/15/2020,上市,RWSCCA,,
55687,瀚宇博凱基97購01,TW20Z0556874,1/15/2020,上市,RWSCCA,,
55688,力成凱基98購02,TW20Z0556882,1/15/2020,上市,RWSCCA,,
55689,台郡凱基99購01,TW20Z0556890,1/15/2020,上市,RWSCCA,,
05568P,台積電統一96售03,TW19Z05568P5,12/5/2019,上市,RWSCPE,,
55690,矽力凱基97購02,TW20Z0556908,1/15/2020,上市,RWSCCA,,
55691,訊芯凱基97購02,TW20Z0556916,1/15/2020,上市,RWSCCA,,
55692,緯穎凱基97購03,TW20Z0556924,1/15/2020,上市,RWSCCA,,
55693,南茂凱基97購01,TW20Z0556932,1/15/2020,上市,RWSCCA,,
55694,光罩國票98購01,TW20Z0556940,1/15/2020,上市,RWSCCA,,
55695,大毅國票98購03,TW20Z0556957,1/15/2020,上市,RWSCCA,,
55696,華新科國票98購01,TW20Z0556965,1/15/2020,上市,RWSCCA,,
55697,牧德國票98購01,TW20Z0556973,1/15/2020,上市,RWSCCA,,
55698,茂林國票98購03,TW20Z0556981,1/15/2020,上市,RWSCCA,,
55699,康控國票97購04,TW20Z0556999,1/15/2020,上市,RWSCCA,,
05569P,漢唐統一97售01,TW19Z05569P3,12/5/2019,上市,RWSCPE,,
55700,緯穎國泰98購02,TW20Z0557005,1/15/2020,上市,RWSCCA,,
55701,亞德客富邦99購01,TW20Z0557013,1/15/2020,上市,RWSCCA,,
55702,美律富邦98購01,TW20Z0557021,1/15/2020,上市,RWSCCA,,
